loan_id,customer_id,loan_type,amount,interest_rate,term_months,issue_date,branch,status,risk_score,full_name,gender,birth_date,city,segment,registration_date
428,39,Потребительский,790000.0,9.27,36,2022-06-25,Отделение №3,Закрыт,0.459,Иван Арсеньевич Лихачев,M,1957-04-22,Санкт-Петербург,Premium,2022-06-25
429,95,Ипотека,5164000.0,16.08,300,2023-07-01,Отделение №8,Просрочен,0.004,Савин Эрнст Захарьевич,M,1979-11-08,Санкт-Петербург,Retail,2023-07-01
430,717,Кредитная карта,261000.0,18.26,36,2024-07-27,Отделение №1,Активен,0.578,Белозеров Платон Владиленович,M,1958-06-17,Нижний Новгород,Retail,2024-07-27
431,298,Потребительский,784000.0,16.55,48,2025-11-27,Отделение №7,Активен,0.166,Бажен Бенедиктович Горбачев,M,1986-07-26,Челябинск,Business,2022-05-05
432,516,Потребительский,207000.0,17.11,24,2025-10-23,Отделение №14,Просрочен,0.014,Татьяна Руслановна Дорофеева,F,1958-02-04,Ростов-на-Дону,Retail,2022-10-09
433,489,Ипотека,5019000.0,21.57,240,2024-10-25,Отделение №8,Активен,0.125,Лазарь Авдеевич Соболев,M,2004-05-28,Уфа,Premium,2023-11-14
434,217,Автокредит,1586000.0,12.98,60,2025-12-24,Отделение №9,Активен,0.542,Лавр Адамович Никонов,M,1989-11-25,Уфа,Retail,2025-12-24
435,412,Кредитная карта,121000.0,14.38,12,2025-07-17,Отделение №10,Активен,0.177,Алевтина Эльдаровна Мухина,F,1969-06-25,Новосибирск,Retail,2025-07-17
436,601,Потребительский,377000.0,19.17,36,2025-09-12,Отделение №5,Активен,0.437,Александров Анисим Андреевич,M,1960-11-07,Самара,Premium,2022-10-14
437,18,Вексель,4696000.0,21.33,3,2025-06-01,Отделение №11,Закрыт,0.104,Лука Гордеевич Лапин,M,1981-08-19,Уфа,Retail,2025-06-01
438,299,Потребительский,749000.0,20.3,12,2025-11-06,Отделение №9,Активен,0.624,Савина Таисия Аскольдовна,F,1979-01-22,Самара,Retail,2025-11-06
439,231,Потребительский,383000.0,11.83,12,2025-09-29,Отделение №4,Активен,0.421,Тамара Леонидовна Фомичева,F,1987-05-26,Новосибирск,Premium,2025-09-21
440,259,Вексель,2803000.0,22.26,3,2025-10-20,Отделение №6,Активен,0.951,Белова Лариса Олеговна,F,1971-12-04,Новосибирск,Premium,2025-10-20
441,109,Кредитная карта,277000.0,19.45,24,2025-09-27,Отделение №1,Активен,0.741,Кабанова Ирина Семеновна,F,1980-11-14,Челябинск,Retail,2025-09-27
442,436,Кредитная карта,241000.0,11.42,36,2024-10-19,Отделение №5,Активен,0.659,Андрей Всеволодович Аксенов,M,2001-07-20,Уфа,Retail,2024-10-19
443,683,Вексель,3996000.0,10.94,12,2025-10-10,Отделение №7,Активен,0.9,Шарова Пелагея Макаровна,F,2003-02-18,Челябинск,Retail,2025-05-07
444,111,Потребительский,70000.0,21.59,36,2025-10-19,Отделение №6,Активен,0.6,Рожкова София Артемовна,F,1962-11-14,Новосибирск,Premium,2025-10-19
445,303,Потребительский,479000.0,16.73,48,2024-07-18,Отделение №10,Активен,0.391,Быкова Нинель Станиславовна,F,1982-11-09,Челябинск,Retail,2024-07-18
446,662,Автокредит,2554000.0,23.78,60,2022-09-21,Отделение №12,Активен,0.39,Фокин Егор Венедиктович,M,1996-03-25,Нижний Новгород,Premium,2022-08-12
447,176,Потребительский,728000.0,10.75,24,2024-06-14,Отделение №3,Активен,0.71,Михеев Пров Елисеевич,M,1965-02-10,Казань,Premium,2023-03-20
448,637,Автокредит,2042000.0,23.37,60,2025-07-08,Отделение №3,Активен,0.837,Иванна Викторовна Давыдова,F,1962-04-10,Челябинск,Retail,2025-02-14
449,490,Кредитная карта,85000.0,14.55,12,2022-11-02,Отделение №10,Закрыт,0.629,Варвара Романовна Фомичева,F,1968-04-15,Уфа,Retail,2022-11-02
450,41,Потребительский,514000.0,13.54,12,2025-03-17,Отделение №3,Активен,0.742,Титов Филимон Харламович,M,1968-04-23,Ростов-на-Дону,Retail,2023-06-27
451,665,Кредитная карта,201000.0,10.91,24,2023-01-18,Отделение №5,Закрыт,0.898,Тимофеев Ростислав Евсеевич,M,2000-01-02,Екатеринбург,Retail,2022-01-22
452,130,Потребительский,680000.0,18.63,48,2023-07-11,Отделение №15,Активен,0.275,Гремислав Ефстафьевич Киселев,M,1985-10-06,Уфа,Retail,2023-07-11
453,602,Потребительский,67000.0,14.95,12,2025-01-15,Отделение №2,Активен,0.596,Родион Аверьянович Ильин,M,2004-01-02,Москва,Business,2025-01-15
454,766,Потребительский,246000.0,7.92,24,2024-10-13,Отделение №15,Активен,0.845,Мстислав Еремеевич Петухов,M,1991-04-07,Нижний Новгород,Retail,2024-10-13
455,191,Вексель,2015000.0,14.11,12,2023-05-07,Отделение №11,Закрыт,0.487,Симон Венедиктович Князев,M,1959-04-21,Санкт-Петербург,Retail,2023-05-07
456,122,Потребительский,566000.0,18.16,48,2024-05-20,Отделение №3,Активен,0.451,Осипов Натан Зиновьевич,M,1966-09-06,Уфа,Retail,2024-05-20
457,208,Потребительский,58000.0,16.94,24,2025-09-12,Отделение №1,Активен,0.607,Алина Леонидовна Евсеева,F,1958-08-04,Новосибирск,Premium,2023-10-20
458,109,Потребительский,307000.0,24.81,36,2025-09-27,Отделение №1,Активен,0.6,Кабанова Ирина Семеновна,F,1980-11-14,Челябинск,Retail,2025-09-27
459,351,Потребительский,606000.0,17.65,12,2025-07-08,Отделение №9,Активен,0.536,Власова Нинель Натановна,F,1973-04-21,Самара,Retail,2025-07-08
460,175,Автокредит,796000.0,23.03,48,2022-09-02,Отделение №3,Просрочен,0.029,Ираида Филипповна Волкова,F,1995-05-10,Новосибирск,Premium,2022-09-02
461,59,Потребительский,596000.0,11.54,24,2024-04-12,Отделение №2,Активен,0.199,Терентьев Лонгин Демидович,M,1969-06-26,Екатеринбург,Retail,2024-04-12
462,552,Потребительский,464000.0,20.21,36,2024-08-14,Отделение №9,Активен,0.496,Комиссаров Ипат Ильич,M,1964-04-28,Челябинск,Retail,2024-07-17
463,649,Кредитная карта,279000.0,10.14,24,2023-11-06,Отделение №12,Закрыт,0.846,Абрамова Ия Константиновна,F,1972-09-10,Челябинск,Retail,2023-11-06
464,688,Потребительский,345000.0,21.11,36,2024-11-12,Отделение №8,Активен,0.954,Аполлон Гурьевич Игнатьев,M,1999-09-10,Ростов-на-Дону,Retail,2024-11-12
465,607,Ипотека,6462000.0,17.96,240,2025-09-12,Отделение №7,Активен,0.607,Елизавета Олеговна Лапина,F,1960-06-01,Москва,Retail,2025-09-12
466,573,Потребительский,315000.0,9.58,12,2024-07-09,Отделение №9,Просрочен,0.034,Колесникова Наина Эльдаровна,F,1962-11-04,Новосибирск,Retail,2023-05-01
467,524,Потребительский,357000.0,7.05,36,2024-12-31,Отделение №6,Активен,0.18,Дорофеев Радим Эдгардович,M,1967-07-16,Москва,Premium,2024-12-31
468,168,Ипотека,3859000.0,10.46,180,2024-04-12,Отделение №3,Активен,0.372,Белоусов Ярослав Герасимович,M,1977-10-12,Екатеринбург,Retail,2024-04-12
469,500,Вексель,699000.0,6.7,9,2025-11-10,Отделение №8,Активен,0.329,Давыд Викентьевич Молчанов,M,1984-02-04,Санкт-Петербург,Business,2025-03-18
470,63,Автокредит,1236000.0,7.72,36,2025-02-24,Отделение №4,Активен,0.284,Тетерина Любовь Афанасьевна,F,2001-05-24,Екатеринбург,Retail,2022-11-14
471,469,Автокредит,668000.0,23.91,48,2025-05-29,Отделение №11,Активен,0.807,Наталья Тарасовна Щербакова,F,1998-06-28,Нижний Новгород,Retail,2024-03-27
472,365,Потребительский,719000.0,20.41,48,2025-10-29,Отделение №6,Активен,0.318,Михеев Никанор Валерианович,M,1969-04-14,Санкт-Петербург,Retail,2025-07-16
473,99,Потребительский,87000.0,7.36,48,2024-10-18,Отделение №2,Активен,0.274,Никифорова Елена Геннадьевна,F,1963-05-03,Казань,Business,2023-07-25
474,35,Потребительский,178000.0,13.54,36,2025-04-25,Отделение №5,Активен,0.576,Соболев Тимур Германович,M,1992-09-30,Новосибирск,Retail,2022-11-10
475,295,Потребительский,637000.0,11.73,12,2024-08-03,Отделение №7,Закрыт,0.842,Быкова Ангелина Руслановна,F,1978-09-01,Уфа,Premium,2024-07-07
476,616,Потребительский,450000.0,18.36,12,2023-11-22,Отделение №2,Просрочен,0.069,Анна Болеславовна Кудрявцева,F,1994-10-20,Новосибирск,Retail,2022-04-25
477,775,Вексель,2134000.0,12.34,9,2023-07-17,Отделение №2,Закрыт,0.346,Гришин Исидор Гавриилович,M,2004-11-29,Уфа,Retail,2023-01-03
478,327,Автокредит,1214000.0,11.99,24,2025-05-28,Отделение №8,Активен,0.984,Нонна Макаровна Тетерина,F,1957-01-22,Казань,Retail,2025-05-28
479,466,Вексель,4839000.0,23.75,3,2025-11-11,Отделение №4,Активен,0.103,Тимур Венедиктович Лапин,M,2000-05-29,Самара,Retail,2025-11-11
480,286,Потребительский,58000.0,22.35,12,2025-03-02,Отделение №4,Активен,0.724,Маслов Адриан Зиновьевич,M,1964-08-11,Уфа,Retail,2025-03-02
481,617,Потребительский,193000.0,24.71,36,2025-01-05,Отделение №14,Активен,0.934,Нестор Иларионович Силин,M,1978-01-01,Нижний Новгород,Premium,2024-10-20
482,356,Потребительский,712000.0,7.38,12,2025-06-13,Отделение №5,Активен,0.304,Пахомов Прокл Иларионович,M,1978-12-04,Челябинск,Retail,2025-06-13
483,624,Потребительский,510000.0,19.36,48,2025-10-18,Отделение №10,Активен,0.925,Денисова Лариса Владимировна,F,1975-10-16,Нижний Новгород,Business,2025-10-18
